mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	special	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
171	170	3/4	V43/vi	Eb	I		V43/vi	V			43		vi		Mm7	0	0	5, 2, 4, 8		4	5
172	171	0	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
172	171	1/4	V2/vi	Eb	I		V2/vi	V			2		vi		Mm7	0	0	2, 4, 8, 5		4	2
172	171	1/2	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
172	171	3/4	V7/vi	Eb	I		V7/vi	V			7		vi		Mm7	0	0	4, 8, 5, 2		4	4
173	172	0	vi64	Eb	I		vi64	vi			64				m	0	0	4, 3, 0		3	4
173	172	1/4	V7/ii	Eb	I		V7/ii	V			7		ii		Mm7	0	0	3, 7, 4, 1		3	3
173	172	1/2	V7(b9)/ii	Eb	I		V7(b9)/ii	V			7	b9	ii		Mm7	0	0	3, 7, 4, 1	-9	3	3
174	173	0	#viio7/ii	Eb	I		#viio7/ii	#vii		o	7		ii		o7	0	0	7, 4, 1, -2		7	7
174	173	1/4	iio/ii	Eb	I		iio/ii	ii		o			ii		o	0	0	4, 1, -2		4	4
174	173	1/2	V7(b9)/ii	Eb	I		V7(b9)/ii	V			7	b9	ii		Mm7	0	0	3, 7, 4, 1	-9	3	3
175	174	0	V7/ii	Eb	I		V7/ii	V			7		ii		Mm7	0	0	3, 7, 4, 1		3	3
175	174	1/4	iio6/ii	Eb	I		iio6/ii	ii		o	6		ii		o	0	0	1, -2, 4		4	1
176	175	0	V7(b9)/ii	Eb	I		V7(b9)/ii	V			7	b9	ii		Mm7	0	0	3, 7, 4, 1	-9	3	3
176	175	1/4	V7/ii	Eb	I		V7/ii	V			7		ii		Mm7	0	0	3, 7, 4, 1		3	3
176	175	1/2	V7(b9)/ii	Eb	I		V7(b9)/ii	V			7	b9	ii		Mm7	0	0	3, 7, 4, 1	-9	3	3
177	176	0	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
177	176	1/4	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
177	176	3/8	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
177	176	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
178	177	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
178	177	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
178	177	1/2	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
178	177	3/4	ii7	Eb	I		ii7	ii			7				mm7	0	0	2, -1, 3, 0		2	2
179	178	0	viio	Eb	I		viio	vii		o					o	0	0	5, 2, -1		5	5
179	178	1/4	V43	Eb	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
179	178	1/2	V7/vi	Eb	I		V7/vi	V			7		vi		Mm7	0	0	4, 8, 5, 2		4	4
179	178	3/4	V65/vi	Eb	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
180	179	0	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
180	179	1/4	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
180	179	1/2	#viio65/iii	Eb	I		#viio65/iii	#vii		o	65		iii		o7	0	0	6, 3, 0, 9		9	6
181	180	0	iii6	Eb	I		iii6	iii			6				m	0	0	1, 5, 4		4	1
181	180	1/2	V7/ii	Eb	I		V7/ii	V			7		ii		Mm7	0	0	3, 7, 4, 1		3	3
182	181	0	V7/iii	Eb	I		V7/iii	V			7		iii		Mm7	0	0	5, 9, 6, 3		5	5
182	181	1/2	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
183	182	1/2	V7/V	Eb	I		V7/V	V			7		V		Mm7	0	0	2, 6, 3, 0		2	2
184	183	0	V7/vi	Eb	I		V7/vi	V			7		vi		Mm7	0	0	4, 8, 5, 2		4	4
184	183	1/2	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
185	184	0	vii%65	Eb	I		vii%65	vii		%	65				%7	0	0	4, 11, 3, 5		5	4
185	184	1/2	V43/ii	Eb	I		V43/ii	V			43		ii		Mm7	0	0	4, 1, 3, 7		3	4
186	185	0	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
186	185	1/2	V43/iii	Eb	I		V43/iii	V			43		iii		Mm7	0	0	6, 3, 5, 9		5	6
187	186	0	V(64)/vi	Eb	I		V(64)/vi	V				64	vi		M	0	0	4, 3, 0		4	4
187	186	1/8	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
187	186	1/2	V7(9)/vi	Eb	I		V7(9)/vi	V			7	9	vi		Mm7	0	0	4, 8, 5, 2	-1	4	4
187	186	7/8	#viio7/vi	Eb	I		#viio7/vi	#vii		o	7		vi		o7	0	0	8, 5, 2, -1		8	8
188	187	3/4	iv64/vi	Eb	I		iv64/vi	iv			64		vi		m	0	0	3, 2, -1		2	3
188	187	7/8	iio/vi	Eb	I		iio/vi	ii		o			vi		o	0	0	5, 2, -1		5	5
189	188	0	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
189	188	1/8	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
189	188	1/2	V7(9)/vi	Eb	I		V7(9)/vi	V			7	9	vi		Mm7	0	0	4, 8, 5, 2	-1	4	4
189	188	7/8	#viio7/vi	Eb	I		#viio7/vi	#vii		o	7		vi		o7	0	0	8, 5, 2, -1		8	8
190	189	3/4	iv64/vi	Eb	I		iv64/vi	iv			64		vi		m	0	0	3, 2, -1		2	3
190	189	7/8	iio/vi	Eb	I		iio/vi	ii		o			vi		o	0	0	5, 2, -1		5	5
191	190	0	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
191	190	1/8	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
191	190	1/2	#viio7/vi	Eb	I		#viio7/vi	#vii		o	7		vi		o7	0	0	8, 5, 2, -1		8	8
192	191	3/4	.Ger6/vi	Eb	I		Ger6/vi	vii	Ger	o	65	b3	V/vi		M	0	0	-1, 3, 0, 9		9	-1
194	193	1/2	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
195	194	0	vi\\	Eb	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
195	194	1/4	vi64	Eb	I		vi64	vi			64				m	0	0	4, 3, 0		3	4
196	195	0	iio6(112)/vi	Eb	I		iio6(112)/vi	ii		o	6	112	vi		o	0	0	2, -1, 0	4	5	2
196	195	1/2	iio6/vi	Eb	I		iio6/vi	ii		o	6		vi		o	0	0	2, -1, 5		5	2
196	195	3/4	iv7/vi	Eb	I		iv7/vi	iv			7		vi		mm7	0	0	2, -1, 3, 0		2	2
197	196	0	V2/vi	Eb	I		V2/vi	V			2		vi		Mm7	0	0	2, 4, 8, 5		4	2
197	196	1/2	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
197	196	3/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
198	197	0	iio6(112)/vi	Eb	I		iio6(112)/vi	ii		o	6	112	vi		o	0	0	2, -1, 0	4	5	2
198	197	1/2	iio6/vi	Eb	I		iio6/vi	ii		o	6		vi		o	0	0	2, -1, 5		5	2
198	197	3/4	iv7/vi	Eb	I		iv7/vi	iv			7		vi		mm7	0	0	2, -1, 3, 0		2	2
199	198	0	V2/vi	Eb	I		V2/vi	V			2		vi		Mm7	0	0	2, 4, 8, 5		4	2
199	198	1/2	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
199	198	3/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
200	199	0	iio6(112)/vi	Eb	I		iio6(112)/vi	ii		o	6	112	vi		o	0	0	2, -1, 0	4	5	2
200	199	1/2	iio6/vi	Eb	I		iio6/vi	ii		o	6		vi		o	0	0	2, -1, 5		5	2
200	199	3/4	iv7/vi	Eb	I		iv7/vi	iv			7		vi		mm7	0	0	2, -1, 3, 0		2	2
201	200	0	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
201	200	1/4	V7(9)	Eb	I		V7(9)	V			7	9			Mm7	0	0	1, 5, 2, -1	3	1	1
201	200	1/2	V(64)	Eb	I		V(64)	V				64			M	0	0	1, 0, 4		1	1
201	200	3/4	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
202	201	0	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
202	201	1/2	IV64	Eb	I		IV64	IV			64				M	0	0	0, -1, 3		-1	0
202	201	3/4	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
203	202	0	V7/iii	Eb	I		V7/iii	V			7		iii		Mm7	0	0	5, 9, 6, 3		5	5
203	202	1/4	V7(9)/iii	Eb	I		V7(9)/iii	V			7	9	iii		Mm7	0	0	5, 9, 6, 3	0	5	5
203	202	1/2	V(64)/iii	Eb	I		V(64)/iii	V				64	iii		M	0	0	5, 4, 1		5	5
203	202	3/4	V7/iii	Eb	I		V7/iii	V			7		iii		Mm7	0	0	5, 9, 6, 3		5	5
204	203	0	iii\\	Eb	I		iii	iii						\\	m	0	0	4, 1, 5		4	4
204	203	1/2	vii%2/V	Eb	I		vii%2/V	vii		%	2		V		%7	0	0	4, 6, 5, 12		6	4
204	203	3/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
205	204	0	V7/V	Eb	I		V7/V	V			7		V		Mm7	0	0	2, 6, 3, 0		2	2
205	204	1/4	V7(94)/V	Eb	I		V7(94)/V	V			7	94	V		Mm7	0	0	2, 1, 3, 0	4	2	2
205	204	1/2	V(6)/V	Eb	I		V(6)/V	V				6	V		M	0	0	2, 6, 5		2	2
205	204	3/4	V7/V	Eb	I		V7/V	V			7		V		Mm7	0	0	2, 6, 3, 0		2	2
206	205	0	V[V\\	Eb	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
206	205	1/2	IV/V	Eb	I	V	IV/V	IV					V		M	0	0	0, 4, 1		0	0
206	205	7/8	viio64/V	Eb	I	V	viio64/V	vii		o	64		V		o	0	0	0, 6, 3		6	0
207	206	0	I	Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
207	206	1/2	IV/V	Eb	I	V	IV/V	IV					V		M	0	0	0, 4, 1		0	0
207	206	7/8	viio64/V	Eb	I	V	viio64/V	vii		o	64		V		o	0	0	0, 6, 3		6	0
208	207	0	I	Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
208	207	1/2	vi6/V	Eb	I	V	vi6/V	vi			6		V		m	0	0	1, 5, 4		4	1
208	207	3/4	ii2/V]	Eb	I	V	ii2/V	ii			2		V		mm7	0	0	1, 3, 0, 4		3	1
209	208	0	V(64)/V	Eb	I		V(64)/V	V				64	V		M	0	0	2, 1, 5		2	2
209	208	1/2	V/V	Eb	I		V/V	V					V		M	0	0	2, 6, 3		2	2
209	208	3/4	V7/V	Eb	I		V7/V	V			7		V		Mm7	0	0	2, 6, 3, 0		2	2
210	209	0	V[V\\	Eb	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
210	209	1/2	IV64/V	Eb	I	V	IV64/V	IV			64		V		M	0	0	1, 0, 4		0	1
210	209	7/8	viio6/V	Eb	I	V	viio6/V	vii		o	6		V		o	0	0	3, 0, 6		6	3
211	210	0	I	Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
211	210	1/2	IV64/V	Eb	I	V	IV64/V	IV			64		V		M	0	0	1, 0, 4		0	1
211	210	7/8	viio6/V	Eb	I	V	viio6/V	vii		o	6		V		o	0	0	3, 0, 6		6	3
212	211	0	I	Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
212	211	1/2	#vii%43/ii	Eb	I	V	#vii%43/ii	#vii		%	43		ii		%7	0	0	13, 5, 7, 6		7	13
212	211	3/4	ii2/V	Eb	I	V	ii2/V	ii			2		V		mm7	0	0	1, 3, 0, 4		3	1
212	211	7/8	viio/V	Eb	I	V	viio/V	vii		o			V		o	0	0	6, 3, 0		6	6
213	212	0	V	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
213	212	1/2	#vii%43/ii	Eb	I	V	#vii%43/ii	#vii		%	43		ii		%7	0	0	13, 5, 7, 6		7	13
213	212	3/4	ii2/V	Eb	I	V	ii2/V	ii			2		V		mm7	0	0	1, 3, 0, 4		3	1
213	212	7/8	viio/V	Eb	I	V	viio/V	vii		o			V		o	0	0	6, 3, 0		6	6
214	213	0	V]\\	Eb	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
214	213	1/4	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1	5
214	213	1/2	IV6/V	Eb	I		IV6/V	IV			6		V		M	0	0	4, 1, 0		0	4
214	213	7/8	vii%7/V	Eb	I		vii%7/V	vii		%	7		V		%7	0	0	6, 5, 12, 4		6	6
215	214	0	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
215	214	1/4	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1	5
215	214	1/2	IV6/V	Eb	I		IV6/V	IV			6		V		M	0	0	4, 1, 0		0	4
215	214	7/8	vii%7/V	Eb	I		vii%7/V	vii		%	7		V		%7	0	0	6, 5, 12, 4		6	6
216	215	0	V[V\\	Eb	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
216	215	3/4	V7	Eb	I	V	V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
217	216	1/4	I	Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
217	216	7/16	V	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
217	216	3/4	iii7	Eb	I	V	iii7	iii			7				mm7	0	0	4, 1, 5, 2		4	4
218	217	0	vii%43	Eb	I	V	vii%43	vii		%	43				%7	0	0	11, 3, 5, 4		5	11
218	217	1/2	V7	Eb	I	V	V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
218	217	3/4	V	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
219	218	0	I	Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
219	218	1/4	V7	Eb	I	V	V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
219	218	7/16	I6	Eb	I	V	I6	I			6				M	0	0	4, 1, 0		0	4
219	218	3/4	IVM7	Eb	I	V	IVM7	IV		M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
220	219	0	#viio43/ii	Eb	I	V	#viio43/ii	#vii		o	43		ii		o7	0	0	1, -2, 7, 4		7	1
220	219	1/2	V2/ii	Eb	I	V	V2/ii	V			2		ii		Mm7	0	0	1, 3, 7, 4		3	1
221	220	0	ii6	Eb	I	V	ii6	ii			6				m	0	0	-1, 3, 2		2	-1
221	220	1/4	V2/ii	Eb	I	V	V2/ii	V			2		ii		Mm7	0	0	1, 3, 7, 4		3	1
221	220	1/2	ii	Eb	I	V	ii	ii							m	0	0	2, -1, 3		2	2
221	220	3/4	V2/ii	Eb	I	V	V2/ii	V			2		ii		Mm7	0	0	1, 3, 7, 4		3	1
222	221	0	V(64)/ii	Eb	I	V	V(64)/ii	V				64	ii		M	0	0	3, 2, -1		3	3
222	221	1/4	#viio64/ii	Eb	I	V	#viio64/ii	#vii		o	64		ii		o	0	0	1, 7, 4		7	1
222	221	7/16	ii6	Eb	I	V	ii6	ii			6				m	0	0	-1, 3, 2		2	-1
222	221	3/4	V65/V	Eb	I	V	V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2	6
223	222	0	V	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
223	222	1/4	V7/V	Eb	I	V	V7/V	V			7		V		Mm7	0	0	2, 6, 3, 0		2	2
223	222	1/2	V	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
223	222	3/4	V7/V	Eb	I	V	V7/V	V			7		V		Mm7	0	0	2, 6, 3, 0		2	2
224	223	0	V	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
224	223	1/4	viio64/V	Eb	I	V	viio64/V	vii		o	64		V		o	0	0	0, 6, 3		6	0
224	223	7/16	V]	Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
224	223	3/4	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
225	224	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
225	224	1/4	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
225	224	3/8	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5	2
225	224	1/2	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
225	224	3/4	ii/vi	Eb	I		ii/vi	ii					vi		m	0	0	5, 2, 6		5	5
225	224	7/8	#viio6/vi	Eb	I		#viio6/vi	#vii		o	6		vi		o	0	0	5, 2, 8		8	5
226	225	0	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
226	225	1/4	V65/IV	Eb	I		V65/IV	V			65		IV		Mm7	0	0	4, 1, -2, 0		0	4
226	225	1/2	V65(6)/IV	Eb	I		V65(6)/IV	V			65	6	IV		Mm7	0	0	4, 3, -2, 0		0	4
226	225	3/4	V+65/IV	Eb	I		V+65/IV	V		+	65		IV		+7	0	0	4, 8, -2, 0		0	4
227	226	0	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
227	226	1/4	V7/bVII	Eb	I		V7/bVII	V			7		bVII		Mm7	0	0	-1, 3, 0, -3		-1	-1
227	226	1/2	V65/V	Eb	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2	6
228	227	0	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
228	227	1/4	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
228	227	1/2	V65/vi	Eb	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
229	228	0	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
229	228	1/4	vi7	Eb	I		vi7	vi			7				mm7	0	0	3, 0, 4, 1		3	3
229	228	1/2	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1	3
230	229	0	V65	Eb	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
230	229	1/4	iii	Eb	I		iii	iii							m	0	0	4, 1, 5		4	4
230	229	1/2	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
230	229	3/4	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
231	230	0	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
231	230	1/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
231	230	1/2	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
231	230	3/4	viio	Eb	I		viio	vii		o					o	0	0	5, 2, -1		5	5
232	231	1/4	iii	Eb	I		iii	iii							m	0	0	4, 1, 5		4	4
232	231	1/2	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
232	231	3/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
233	232	0	viio6(+2)	Eb	I		viio6(+2)	vii		o	6	+2			o	0	0	2, -1, 5	0	5	2
233	232	1/4	V65/IV	Eb	I		V65/IV	V			65		IV		Mm7	0	0	4, 1, -2, 0		0	4
233	232	1/2	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
233	232	3/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
234	233	0	V43(4)/V	Eb	I		V43(4)/V	V			43	4	V		Mm7	0	0	3, 0, 2, 1		2	3
234	233	1/4	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1	5
234	233	1/2	V65	Eb	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
234	233	3/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
235	234	0	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5	2
235	234	1/4	V65/IV	Eb	I		V65/IV	V			65		IV		Mm7	0	0	4, 1, -2, 0		0	4
235	234	1/2	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
235	234	3/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
236	235	0	V43/V	Eb	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2	3
236	235	1/4	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1	5
236	235	1/2	V65\\	Eb	I		V65	V			65			\\	Mm7	0	0	5, 2, -1, 1		1	5
236	235	3/4	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
237	236	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
237	236	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
237	236	1/2	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
238	237	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
238	237	1/2	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
239	238	0	viio7/V	Eb	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
239	238	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
240	239	0	I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
240	239	1/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
240	239	1/2	#viio65/iii	Eb	I		#viio65/iii	#vii		o	65		iii		o7	0	0	6, 3, 0, 9		9	6
241	240	0	V(64)	Eb	I		V(64)	V				64			M	0	0	1, 0, 4		1	1
241	240	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
242	241	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
242	241	1/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
242	241	1/2	#viio65/iii	Eb	I		#viio65/iii	#vii		o	65		iii		o7	0	0	6, 3, 0, 9		9	6
243	242	0	V(64)	Eb	I		V(64)	V				64			M	0	0	1, 0, 4		1	1
243	242	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
244	243	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
244	243	1/2	ii7	Eb	I		ii7	ii			7				mm7	0	0	2, -1, 3, 0		2	2
245	244	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
245	244	1/2	V+6/IV	Eb	I		V+6/IV	V		+	6		IV		+	0	0	4, 8, 0		0	4
246	245	0	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
246	245	1/2	V6(+6)/vi	Eb	I		V6(+6)/vi	V			6	+6	vi		M	0	0	8, 5, 4	0	4	8
247	246	0	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
247	246	1/4	viio65/V	Eb	I		viio65/V	vii		o	65		V		o7	0	0	3, 0, -3, 6		6	3
247	246	1/2	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1	5
247	246	3/4	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
248	247	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
248	247	1/2	ii7	Eb	I		ii7	ii			7				mm7	0	0	2, -1, 3, 0		2	2
249	248	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
249	248	1/2	V+6/IV	Eb	I		V+6/IV	V		+	6		IV		+	0	0	4, 8, 0		0	4
250	249	0	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
250	249	1/2	V+64/IV	Eb	I		V+64/IV	V		+	64		IV		+	0	0	8, 0, 4		0	8
251	250	0	viio65/V	Eb	I		viio65/V	vii		o	65		V		o7	0	0	3, 0, -3, 6		6	3
252	251	0	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1	5
252	251	1/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
252	251	1/2	vii%7	Eb	I		vii%7	vii		%	7				%7	0	0	5, 4, 11, 3		5	5
253	252	1/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
253	252	1/2	#viio7/vi	Eb	I		#viio7/vi	#vii		o	7		vi		o7	0	0	8, 5, 2, -1		8	8
253	252	3/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
254	253	0	V7/vi	Eb	I		V7/vi	V			7		vi		Mm7	0	0	4, 8, 5, 2		4	4
254	253	1/4	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
254	253	1/2	#viio7/ii	Eb	I		#viio7/ii	#vii		o	7		ii		o7	0	0	7, 4, 1, -2		7	7
254	253	3/4	ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
255	254	0	vii%7	Eb	I		vii%7	vii		%	7				%7	0	0	5, 4, 11, 3		5	5
255	254	1/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
255	254	1/2	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
255	254	3/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
256	255	0	I6\\	Eb	I		I6	I			6			\\	M	0	0	4, 1, 0		0	4
256	255	1/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
256	255	1/2	viio7/V	Eb	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
257	256	0	viio2/V	Eb	I		viio2/V	vii		o	2		V		o7	0	0	-3, 6, 3, 0		6	-3
257	256	1/2	viio7/V	Eb	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
258	257	0	V(64)	Eb	I		V(64)	V				64			M	0	0	1, 0, 4		1	1
258	257	1/2	viio7/V	Eb	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
259	258	0	viio2/V	Eb	I		viio2/V	vii		o	2		V		o7	0	0	-3, 6, 3, 0		6	-3
259	258	1/2	viio7/V	Eb	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
260	259	0	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
260	259	1/2	#viio65/ii	Eb	I		#viio65/ii	#vii		o	65		ii		o7	0	0	4, 1, -2, 7		7	4
261	260	0	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
261	260	1/2	#viio65/ii	Eb	I		#viio65/ii	#vii		o	65		ii		o7	0	0	4, 1, -2, 7		7	4
262	261	0	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
262	261	1/2	viio43/V	Eb	I		viio43/V	vii		o	43		V		o7	0	0	0, -3, 6, 3		6	0
263	262	0	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1	5
263	262	1/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
263	262	3/8	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
263	262	1/2	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
263	262	3/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
263	262	7/8	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
264	263	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
264	263	1/2	viio65/V	Eb	I		viio65/V	vii		o	65		V		o7	0	0	3, 0, -3, 6		6	3
265	264	0	V65	Eb	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
265	264	1/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
265	264	1/2	ii6	Eb	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
265	264	3/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
266	265	0	I6\\	Eb	I		I6	I			6			\\	M	0	0	4, 1, 0		0	4
